iter	RMSE
381	0.01039148539
382	0.01038704358
383	0.01038376418
384	0.0103796264
385	0.01037392016
386	0.01036665643
387	0.01035673514
388	0.01035354395
389	0.0103505265
390	0.0103463088
391	0.01034017602
392	0.01033399896
393	0.0103311919
394	0.01032636023
395	0.01032324276
396	0.01031992178
397	0.01031718648
398	0.01030485969
399	0.0102957348
400	0.01029052927
401	0.01028442682
402	0.01027559058
403	0.01026473725
404	0.01025625235
405	0.01025216268
406	0.01024761806
407	0.01024203829
408	0.01023607374
409	0.01023167436
410	0.01021920264
411	0.01021459597
412	0.01020661094
413	0.01020092054
414	0.01019128104
415	0.01018794922
416	0.01018373992
417	0.01017723335
418	0.01017484904
419	0.01016977963
420	0.01016589818
421	0.01016008129
422	0.01015315192
423	0.01014785091
424	0.01014109164
425	0.01013193228
426	0.01012435085
427	0.01011512664
428	0.01011155163
429	0.01010621457
430	0.01009737545
431	0.01009359629
432	0.01009080231
433	0.01008519312
434	0.0100807482
435	0.01007651813
436	0.0100718818
437	0.01005892977
438	0.01005043299
439	0.01004691819
440	0.01004348674
441	0.01003841672
442	0.01003024744
443	0.01002759531
444	0.01001893559
445	0.0100142241
446	0.01000414401
447	0.0099987864
448	0.009995734167
449	0.009988986041
450	0.00998617823
451	0.009982029667
452	0.009979207301
453	0.009976824675
454	0.00997185344
455	0.009967279873
456	0.009960958402
457	0.009957622627
458	0.009952509898
459	0.009949292886
460	0.009946128097
461	0.009942525175
462	0.009939996679
463	0.009936745444
464	0.009923621867
465	0.009914530864
466	0.009911249445
467	0.00990678626
468	0.009904110022
469	0.009894850543
470	0.009891687974
471	0.009884821348
472	0.009877798234
473	0.009872425673
474	0.009869630972
475	0.009863014728
476	0.009860056486
477	0.009856939752
478	0.009854991931
479	0.009850918536
480	0.009847545696
481	0.009845049875
482	0.009837595771
483	0.00983480048
484	0.009830595092
485	0.009825501626
486	0.00982122864
487	0.009816888894
488	0.009811602959
489	0.009804193938
490	0.009798192291
491	0.009792475134
492	0.009789886427
493	0.009785415864
494	0.009782452513
495	0.009776850076
496	0.009771822722
497	0.009765960408
498	0.009760793705
499	0.009758059083
500	0.009753782859
501	0.009748987469
502	0.009743387715
503	0.009736573737
504	0.009733846486
505	0.009727363864
506	0.009724191743
507	0.009719129709
508	0.009716061487
509	0.00970892891
510	0.009704716662
511	0.009701705358
512	0.009695507991
513	0.009690650434
514	0.009686307492
515	0.00968358181
516	0.009679614616
517	0.00967542276
518	0.009671441822
519	0.009666561693
520	0.009664098635
521	0.009661123033
522	0.009657090603
523	0.009654782138
524	0.009651754657
525	0.009647950245
526	0.009644840625
527	0.009643173509
528	0.009640955167
529	0.009638459473
530	0.009635812489
531	0.009624743648
532	0.009622255536
533	0.009614557152
534	0.009611643248
535	0.009606468318
536	0.009604209733
537	0.00960184451
538	0.009599396996
539	0.009595598371
540	0.009587918756
541	0.009586058603
542	0.009583287447
543	0.009578184355
544	0.009575861287
545	0.009572976927
546	0.009569206115
547	0.009565071821
548	0.009561588217
549	0.009558187897
550	0.009547069875
551	0.009539851268
552	0.009537754646
553	0.009534092694
554	0.009521807328
555	0.009518006107
556	0.009515235293
557	0.009510773931
558	0.009507345739
559	0.009499793656
560	0.00949511822
561	0.009490849036
562	0.009484310722
563	0.009479260421
564	0.009476652146
565	0.009472359728
566	0.009468974085
567	0.009466325133
568	0.009456189642
569	0.009446686274
570	0.009442910512
571	0.00943845377
572	0.009432706367
573	0.009430104669
574	0.009427221722
575	0.009423177561
576	0.009419714788
577	0.00941425222
578	0.009412216697
579	0.00940758233
580	0.009405095237
581	0.009396641246
582	0.009394112122
583	0.009390624795
584	0.009388508858
585	0.009385692746
586	0.009383435465
587	0.009378127425
588	0.009371637874
589	0.0093667363
590	0.009364636975
591	0.009361803234
592	0.009357434181
593	0.009353863707
594	0.009351914029
595	0.009349540741
596	0.00934300358
597	0.009338834298
598	0.009334907936
599	0.009330974113
600	0.009328605777
601	0.009325268778
602	0.00931908235
603	0.009316271613
604	0.00931201347
605	0.009304662159
606	0.009302129281
607	0.009299793443
608	0.009296918678
609	0.009287488939
610	0.009284492822
611	0.009282800876
612	0.009276943762
613	0.009275271225
614	0.009273179949
615	0.009267996301
616	0.009259569531
617	0.009254679712
618	0.009252232747
619	0.009249644473
620	0.009246830133
621	0.009243257303
622	0.009232367264
623	0.009226068976
624	0.00922402378
625	0.009219415717
626	0.009217204705
627	0.009212507637
628	0.009207183868
629	0.009202596292
630	0.009198010117
631	0.009192841082
632	0.00918801836
633	0.009186122885
634	0.009182094449
635	0.009174922021
636	0.009172802903
637	0.00917129125
638	0.009165983512
639	0.009155838038
640	0.00914910283
641	0.00914602635
642	0.009141473392
643	0.009138467694
644	0.009135424067
645	0.009132447439
646	0.00913018825
647	0.009127864497
648	0.009123294432
649	0.009120138884
650	0.009115023719
651	0.009110840563
652	0.00910903451
653	0.009105746651
654	0.009097915305
655	0.009094725242
656	0.009092781623
657	0.009090782289
658	0.009088809091
659	0.009082603141
660	0.009075060381
661	0.009072881943
662	0.009069319504
663	0.009066362775
664	0.00906381921
665	0.009059795365
666	0.009054672261
667	0.009049446212
668	0.009047917607
669	0.00904181403
670	0.009035659791
671	0.009033352212
672	0.009030718231
673	0.009027793122
674	0.009024640306
675	0.009017083707
676	0.009015050861
677	0.009010744058
678	0.009007991906
679	0.009004586027
680	0.008997422806
681	0.008994647123
682	0.008992483718
683	0.008989662173
684	0.008987364595
685	0.008984655711
686	0.008981665767
687	0.008978478872
688	0.008975152082
689	0.008970085651
690	0.008961894864
691	0.008958573953
692	0.008954682587
693	0.008952663486
694	0.008949931946
695	0.008947453416
696	0.008945607068
697	0.008935534568
698	0.008931735904
699	0.008930025999
700	0.00892718784
701	0.008924610324
702	0.008921228687
703	0.008911823359
704	0.008908533517
705	0.00890424764
706	0.008902558026
707	0.008900161524
708	0.008897701441
709	0.0088960941
710	0.008892848558
711	0.008891040114
712	0.008888814537
713	0.008883389899
714	0.008880786207
715	0.008876525049
716	0.008873709314
717	0.008870560638
718	0.00886702251
719	0.008863678209
720	0.00886159407
721	0.008859427144
722	0.008856438587
723	0.008853560801
724	0.008851765785
725	0.008848837732
726	0.008846567213
727	0.008843773917
728	0.008841231613
729	0.008839009125
730	0.008833666394
731	0.008829980085
732	0.008827232847
733	0.008824700255
734	0.008822065543
735	0.008819870726
736	0.008817239267
737	0.008815732823
738	0.008812985496
739	0.008810532336
740	0.008807672007
741	0.008803826703
742	0.008801038538
743	0.008798987281
744	0.008797351248
745	0.008795358318
746	0.008793971735
747	0.008791958207
748	0.008787950633
749	0.008786598049
750	0.008781018451
751	0.008778708021
752	0.008771166971
753	0.00876702453
754	0.008765345351
755	0.008761493053
756	0.008759833579
757	0.00875672463
758	0.008754145609
759	0.008752484457
760	0.008749211723
761	0.008746048633
762	0.008740294487
763	0.008737272473
764	0.008734823939
765	0.008732998186
766	0.008730191793
767	0.008727870403
768	0.008722257467
769	0.008720674685
770	0.00871647265
771	0.008714357074
772	0.008712285028
773	0.008710003672
774	0.00870758358
775	0.008704772319
776	0.008702603234
777	0.008701167751
778	0.00869694763
779	0.008694672775
780	0.00869185877
781	0.008688206795
782	0.00868651144
783	0.008684952112
784	0.008680477812
785	0.00867902293
786	0.00867649258
787	0.008671913112
788	0.008670763435
789	0.00866855775
790	0.008665054874
791	0.008660166969
792	0.008656633018
793	0.008650415144
794	0.008647409376
795	0.008646265972
796	0.008643662171
797	0.008640910961
798	0.008637241246
799	0.008633746892
800	0.008631031451
801	0.0086296181
802	0.008628306672
803	0.008625165265
804	0.008623919477
805	0.008621263037
806	0.008619770093
807	0.008612773151
808	0.008608144719
809	0.008600930321
810	0.008599042049
811	0.008588361015
812	0.008584888848
813	0.008583097699
814	0.008579201381
815	0.008576163787
816	0.008570365279
817	0.008566222767
818	0.00856050737
819	0.008555403608
820	0.008553923492
821	0.008550885972
822	0.008543855226
823	0.008540598149
824	0.008537624419
825	0.008533299187
826	0.008528912365
827	0.008527092594
828	0.008525352549
829	0.008522669613
830	0.008519817824
831	0.008515161164
832	0.008510088698
833	0.008507705378
834	0.008505762906
835	0.008503494132
836	0.008501213442
837	0.008498167127
838	0.008495431068
839	0.008492692451
840	0.008489390681
841	0.008486272137
842	0.008481494838
843	0.008477120848
844	0.00847385473
845	0.008471839993
846	0.008470461555
847	0.008468667775
848	0.008466533895
849	0.008465053678
850	0.008463711084
851	0.008462619583
852	0.008461600798
853	0.008459956645
